行数	预测值			真实值
2770	{'微虐', 'w', '十夜'}		{'刘谦', 'xyif'}
2771	黄子韬			黄子韬
2771	{'海浪', '黄子韬', '我想成'}		{'黄子韬'}
2772	rain			rain
2772	{'rain', '自小', '辞时'}		{'rain'}
2773	拍别			电视剧
2773	{'拍好', '拍成', '拍别'}		{'花千骨', '电视剧'}
2774	锒铛入狱			不
2774	{'信远树', '锒铛入狱', '痛写'}		{'一样', '不', '的'}
2775	中国电信			马航
2775	{'所在地', '王晓初', '中国电信'}		{'失联', '马航', '飞机'}
2776	儿媳			奇怪
2776	{'儿子', '儿媳', '照变'}		{'奇怪', '的', '她'}
2777	商演			柯震东
2777	{'受影', '商演', '并接'}		{'房祖名', '吸毒', '柯震东'}
2778	paul			冰桶挑战
2778	{'冰球', '刺骨', 'paul'}		{'冰桶挑战'}
2779	十年			张
2779	{'时间', '淬炼', '十年'}		{'战', '杰出', '张'}
2780	140704kbs			sulli
2780	{'银行', '美腻', '140704kbs'}		{'sulli', '崔雪莉'}
2781	吴妈			国民
2781	{'费曼', '教得', '吴妈'}		{'吴镇宇', '公公', '国民'}
2782	费曼			费曼
2782	{'妈咪', '费曼', '吴妈'}		{'费曼', '妈妈'}
2783	艺术			武松
2783	{'漏点', '艺术大师', '艺术'}		{'杀嫂', '武松'}
2784	羊苦			黄奕
2784	{'泪汪汪', '女属', '羊苦'}		{'离婚', '黄奕', '提出'}
2785	届			莱昂纳多
2785	{'岁', '届', '66'}		{'莱昂纳多', '奥斯卡'}
2786	金银滩			不朽
2786	{'摇滚音乐', '萨耶卓玛', '金银滩'}		{'名曲', '不朽', '之'}
2787	韩国			周杰伦
2787	{'韩国', '韩中', '昆凌'}		{'周杰伦'}
2788	对焦			白举纲
2788	{'报表', '对焦', '好动'}		{'签动', '成都', '白举纲'}
2789	任何迹象			马航
2789	{'肉眼', '任何迹象', '搜索'}		{'失联', '马航', '飞机'}
2790	哥哥			重返
2790	{'哭', '参见', '哥哥'}		{'20', '重返', '岁'}
2791	道歉			金泰妍
2791	{'做错', '道歉', '出来'}		{'金泰妍'}
2792	把子			步步惊情
2792	{'扛', '把子', '酒量'}		{'步步惊情'}
2793	摆正			王乔
2793	{'心里有数', '摆正', '沈凌'}		{'王乔', '给', '邓紫棋'}
2794	舒朗			马航
2794	{'舒朗', '谭庆驹', '调查'}		{'失联', '马航', '飞机'}
2795	竟有			萧振
2795	{'好容易', '竟有', '事死'}		{'跳楼', '高中学生', '萧振'}
2796	扫得			东莞
2796	{'浩浩荡荡', '扫得', '皇军'}		{'挺住', '东莞'}
2797	妻子			妻子
2797	{'不舍', '秘密', '妻子'}		{'秘密', '的', '妻子'}
2798	冰火			权力
2798	{'恤', 't', '冰火'}		{'游戏', '权力', '的'}
2799	拉倒			张艺兴
2799	{'傻乎乎', '单膝', '拉倒'}		{'张艺兴'}
2800	德黑兰			马航
2800	{'德黑兰', '阿芙', '伊朗外交部'}		{'失联', '马航', '飞机'}
2801	仇惠栋			马
2801	{'一纸', '仇惠栋', '扬子晚报'}		{'失联', '航班', '马'}
2802	头饰			秀智
2802	{'齐', '头饰', '刘海'}		{'秀智'}
2803	记录器			搜寻
2803	{'装有', '记录器', '黑匣子'}		{'370', '马航', '搜寻'}
2804	驾著			为
2804	{'驾著', '大智大慧', '起起'}		{'为', '何韵诗', '正名'}
2805	诚意			吴亦凡
2805	{'诚意', '半年', '出品'}		{'吴亦凡'}
2806	何方			十八岁
2806	{'身', '追', '何方'}		{'天空', '的', '十八岁'}
2807	梦想			鹿晗
2807	{'认认真真', '日日夜夜', '梦想'}		{'20', '重返', '鹿晗'}
2808	全民			冰桶挑战
2808	{'全民', '冰桶挑战', 'eec'}		{'冰桶挑战'}
2809	金子			百年
2809	{'满地', '金子', '只认'}		{'新娘', '的', '百年'}
2810	鼻血			顾准
2810	{'官博君', '鼻血', '右边'}		{'顾准', '在', 'neil'}
2811	高姗			杉杉
2811	{'高姗', '33', 'rollthedice'}		{'来', '杉杉', '了'}
2812	友版			来自星星的你
2812	{'minidadalove', 'minidadalovelogo', '友版'}		{'来自星星的你'}
2813	lp8u			金俊秀
2813	{'拍频', '2014xiathebestballadspringtourconcertinjapan', 'lp8u'}		{'金俊秀'}
2814	心			鹿晗
2814	{'心', '城市', '逐年'}		{'鹿晗'}
2815	背叛			金希澈
2815	{'爱过', '全世界', '背叛'}		{'结婚', '金希澈', '我们'}
2816	前别			柯震东
2816	{'前别', '世界', '毁灭'}		{'柯震东', '加油'}
2817	音乐教室			张艺兴
2817	{'音乐教室', '图北附', '回报'}		{'张艺兴'}
2818	方文山			冰桶挑战
2818	{'五月天', '方文山', '刘德华'}		{'冰桶挑战'}
2819	沙漠			沙漠
2819	{'蝮蛇', '蛇', '沙漠'}		{'沙漠', '女尸'}
2820	难读			汉字英雄
2820	{'难读', '终极', '字'}		{'汉字英雄'}
2821	粑			费曼
2821	{'sei', '似颜绘', '粑'}		{'费曼', 'feynman', '中'}
2822	可有			鹿晗
2822	{'可有', '120129', '金浦'}		{'鹿晗'}
2823	歹徒			昆明
2823	{'受伤', '歹徒', '昆明'}		{'火车站', '砍', '昆明'}
2824	恢弘			新片
2824	{'壮阔', '画卷', '恢弘'}		{'前瞻', '新片'}
2825	英语			周笔畅
2825	{'流在', '英语', '英文歌词'}		{'周笔畅', 'helloworld'}
2826	侧脸			张智尧
2826	{'尊', '侧脸', '师尊'}		{'古剑奇谭', '张智尧'}
2827	牛头不对马嘴			宋茜
2827	{'招财猫', '牛头不对马嘴', '小翠'}		{'茧镇奇缘', '宋茜'}
2828	穿透			鲁豫
2828	{'穿透', '样子', '我爱你'}		{'鲁豫', '的', '礼物'}
2829	故障			马航
2829	{'严重', '故障', '飞机'}		{'失联', '马航', '飞机'}
2830	甜蜜蜜			孙俪
2830	{'结成', '甜蜜蜜', '花儿'}		{'孙俪', '生女'}
2831	mr			吴亦凡
2831	{'凡', 'mr', 'crlogo'}		{'吴亦凡'}
2832	快点儿			马航
2832	{'集装箱', '快点儿', '眼瞅'}		{'失联', '马航', '飞机'}
2833	小天使			贝儿
2833	{'小天使', '小飞', '贝儿'}		{'贝儿', '我爱你'}
2834	你好			萌娃变
2834	{'卧龙', '潇湘', '你好'}		{'泥娃', '萌娃变'}
2835	小妞			王诗龄
2835	{'小妞', '咬', '两吃'}		{'王诗龄'}
2836	给渐			冰桶挑战
2836	{'协会', '冻人', '给渐'}		{'冰桶挑战'}
2837	慢慢悠悠			马航
2837	{'问话', '工作效率', '慢慢悠悠'}		{'失联', '马航', '飞机'}
2838	耶来			我是歌手
2838	{'第十期', '耶来', '讚'}		{'我是歌手'}
2839	幂			冯绍峰
2839	{'冯叔', '养胎', '幂'}		{'删微博', '冯绍峰'}
2840	压力			浅田
2840	{'施加', '压力', '残念'}		{'真央', '浅田'}
2841	旮			东莞
2841	{'举报', '东莞', '旮'}		{'挺住', '东莞'}
2842	该不该			张杰
2842	{'不该', '滚', '该不该'}		{'张杰', '出', '滚'}
2843	第一			中饭
2843	{'女团', '叫嚣', '第一'}		{'力挺', '金泰妍', '中饭'}
2844	总裁			杉杉
2844	{'女森', '总裁', '千百种'}		{'来', '杉杉', '了'}
2845	杀人			昆明
2845	{'惹急', '杀人者', '杀人'}		{'火车站', '砍', '昆明'}
2846	萌大图			田雨橙
2846	{'笑嫣然', '田家', '萌大图'}		{'田雨橙', '生日快乐', '0415'}
2847	大顺			刘诗诗
2847	{'六六', '大顺', '六个'}		{'步步惊情', '刘诗诗'}
2848	共出动			马航
2848	{'今日', '共出动', '搜寻'}		{'失联', '马航', '飞机'}
2849	永奥为			奥斯卡
2849	{'十二载', '永奥为', '露皮'}		{'奥斯卡'}
2850	鱼嘿			黄子韬
2850	{'摸个', '客人', '鱼嘿'}		{'黄子韬'}
2851	正是			王乔
2851	{'表达', '正是', '这位'}		{'王乔', '给', '邓紫棋'}
2852	友情			同桌的你
2852	{'看到', '友情', '很棒'}		{'同桌的你'}
2853	大字报			金希澈
2853	{'吸血', '大字报', '澈澈'}		{'结婚', '金希澈', '我们'}
2854	let9394			我是歌手
2854	{'不服', '支持', 'let9394'}		{'我是歌手', '第二季'}
2855	电声			我
2855	{'电声', '复古风', '放克'}		{'会', '我', '不知'}
2856	西施			自贡
2856	{'娶', '西施', '水灵'}		{'西施', '甘蔗', '自贡'}
2857	当局			马航
2857	{'护照', '乘客', '当局'}		{'失联', '马航', '班机'}
2858	一帧			长沙
2858	{'出新', '一帧', '恩'}		{'骄傲', '长沙', '小'}
2859	拿大奖			林俊杰
2859	{'颁奖', '拿大奖', '预祝'}		{'生日快乐', '林俊杰'}
2860	探测器			鬼魂
2860	{'鬼魂', '探测器', '办公室'}		{'鬼魂', '探测器'}
2861	五百			鹿晗
2861	{'五百', '抽奖', '抽'}		{'0420', '鹿晗', '生日快乐'}
2862	中方			马航
2862	{'中方', '王毅', '出访'}		{'马航', '失事', '飞机'}
2863	kpopmv			exo
2863	{'kpopmv', '被选为', 'overdosemv'}		{'exo'}
2864	恐怖主义			长沙
2864	{'贴标签', '恐怖主义', '一篇'}		{'长沙', '伍家岭', '砍'}
2865	一点点			同桌的你
2865	{'一点点', '一边', '嫌弃'}		{'同桌的你'}
2866	不看			美国
2866	{'不看', '彩蛋', '洛基'}		{'队长', '美国', '2'}
2867	能来			快乐大本营
2867	{'星星', '金秀贤', '能来'}		{'快乐大本营', '男神季'}
2868	公演			崔雪莉
2868	{'公演', '140704', '团体'}		{'崔雪莉'}
2869	愤然离去			李佳航
2869	{'紫薇', '尔康', '愤然离去'}		{'公开', '李晟', '李佳航'}
2870	裙子			帮
2870	{'杨阳洋', '带纱', '裙子'}		{'帮', '杨阳洋', '追'}
2871	二哥			王力宏
2871	{'长寿面', '简易', '二哥'}		{'生日快乐', '王力宏', '517'}
2872	喜欢			宋智孝
2872	{'懵', '喜欢', 'rm'}		{'0815', '生日快乐', '宋智孝'}
2873	不敢			吴镇宇
2873	{'太', '不敢', '帅气'}		{'吴镇宇', '费曼'}
2874	无辜			祈福
2874	{'beautifulworld', '侵蚀', '无辜'}		{'祈福', '昆明'}
2875	购置			水木
2875	{'廉洁', '购置', '房产'}		{'坑爹', '水木', '女'}
2876	萌友			22
2876	{'万米长跑', '361314068', '萌友'}		{'岁', '的', '22'}
2877	陆毅酱			爸爸去哪儿
2877	{'陆毅酱', '缚', '苏少'}		{'爸爸去哪儿'}
2878	替身			小龙女
2878	{'琦', '娱乐', '替身'}		{'小龙女', '替身'}
2879	长跪			深泉
2879	{'神', '长跪', '不复'}		{'学院', '深泉'}
2880	等待			mh370
2880	{'等待', '男子', '工作人员'}		{'失联', 'mh370', '直播'}
2881	小丸			爸爸
2881	{'小丸', '第九期', '后援团'}		{'回来', '了', '爸爸'}
2882	kai			819
2882	{'木头', '柯', 'kai'}		{'819', '柯震东', '出道'}
2883	询问			小年
2883	{'询问', '日宜', '采购'}		{'小年', '到'}
2884	男神			吴亦凡
2884	{'男神', '老娘', '李云迪'}		{'吴亦凡', '是', '我'}
2885	恐慌性			杭州
2885	{'恐慌性', '购车', '停车难'}		{'杭州', '限牌'}
2886	新饭			全世界
2886	{'口袋', '新饭', '途径'}		{'全世界', '的', '最好'}
2887	帅			费曼
2887	{'帅', '鼻血', 'feyman'}		{'费曼', 'feynman'}
2888	木北			美拍
2888	{'工体', '木北', '店'}		{'美拍'}
2889	djvu140815			吴亦凡
2889	{'首都机场', '吴亦凡', 'djvu140815'}		{'吴亦凡'}
2890	完头			那些
2890	{'不秽', '完头', '淫'}		{'我长', '年', '那些'}
2891	舔			爸爸去哪儿
2891	{'初恋', '甜过', '舔'}		{'爸爸去哪儿'}
2892	非商业			李敏镐
2892	{'商业活动', '非商业', '自由空间'}		{'李敏镐'}
2893	拍电影			重返
2893	{'鹿鹿', '拍电影', '韩博上'}		{'20', '重返', '岁'}
2894	张圣			最强大脑
2894	{'张圣', '高科技', '小提琴'}		{'最强大脑'}
2895	好帅			朴有天
2895	{'西装', '好帅', '黑色'}		{'朴有天'}
2896	自音悦			古剑奇谭
2896	{'女皇', '自音悦', '音悦台'}		{'古剑奇谭'}
2897	tumblr			全智贤
2897	{'几次', 'tumblr', 'kiss'}		{'金秀贤', '全智贤'}
2898	男神			快乐大本营
2898	{'男神', '热浪', '哪一只'}		{'快乐大本营', '男神季'}
2899	招阴			90
2899	{'服务行业', '招阴', '体质'}		{'90', '女', '后'}
2900	亮哥			0326
2900	{'朴海镇', '亮哥', '苏姗'}		{'生日快乐', '0326', '张亮'}
2901	魔术			春晚
2901	{'yif', '参透', '魔术'}		{'春晚'}
2902	好暖心			尖椒
2902	{'真是假', '光', '好暖心'}		{'尖椒', '伯贤', '引爆'}
2903	佩西			冰桶挑战
2903	{'沙奎尔', '佩西', '说沙'}		{'冰桶挑战'}
2904	山东			csm50
2904	{'杨七巧', '错儿', '山东'}		{'csm50', '卫视', '晚间'}
2905	140611			张艺兴
2905	{'笑容', '张艺兴', '140611'}		{'张艺兴'}
2906	装完			张戴维
2906	{'台下', '装完', '演'}		{'张戴维', '你', '不'}
2907	韩庚			韩庚变
2907	{'韩庚', '越', '满意'}		{'韩庚变', '4', '全球'}
2908	赞			郭雪芙
2908	{'赞', '一边', '黑点'}		{'滚', '出', '郭雪芙'}
2909	信息			马航
2909	{'信息', '发言人', '登机'}		{'失联', '航班', '马航'}
2910	心肝			追风
2910	{'前方', '皮', '心肝'}		{'少年', '追风', '鲸'}
2911	救援队			马航
2911	{'救援队', '各国', '煽情'}		{'失联', '马航', '飞机'}
2912	兴奋			你们
2912	{'考上', '吻', '兴奋'}		{'包围', '你们', '被'}
2913	千颂			来自星星的你
2913	{'千颂', '伊', '床上'}		{'来自星星的你'}
2914	争骨			花千骨
2914	{'一出', '争骨', '原配'}		{'花千骨'}
2915	小伙			重返
2915	{'小伙', '鹿晗', '第一部'}		{'20', '重返', '岁'}
2916	牺牲			王
2916	{'黄泉路', '驰骋疆场', '牺牲'}		{'牧笛', '王', '就医'}
2917	集结果			泰版
2917	{'随便点', '集结果', '满屋'}		{'泰版', '浪漫满屋'}
2918	根本无法			灿白
2918	{'明天', '根本无法', '抑制'}		{'灿白'}
2919	金泰妍			中饭
2919	{'少时', '金泰妍', '空间'}		{'力挺', '金泰妍', '中饭'}
2920	男神			吴亦凡
2920	{'男神', '全没', '吴'}		{'吴亦凡', '是', '我'}
2921	把关			蔬果
2921	{'重视', '把关', '食品安全'}		{'315', '蔬果'}
2922	西粤			张智尧
2922	{'西粤', '台语', '葡意'}		{'古剑奇谭', '张智尧'}
2923	这糊脸			金希澈
2923	{'加上', '这糊脸', '高超'}		{'结婚', '金希澈', '我们'}
2924	欧尼			张力尹
2924	{'张力尹', '欧尼', '几首歌'}		{'张力尹'}
2925	找到啦			全民
2925	{'丫丫', '快', '找到啦'}		{'全民', '佟丽娅', '疯找'}
2926	yif			刘谦
2926	{'yif', '泛泪', '绯红'}		{'刘谦', 'xyif'}
2927	苦大仇深			你们
2927	{'苦大仇深', '好虐', '眼睁睁'}		{'包围', '你们', '被'}
2928	编辑			李若彤
2928	{'贬义', '编辑', '道德水准'}		{'年', '19', '李若彤'}
2929	奉			我们
2929	{'完整版', '奉', '猛'}		{'爱', '都', '我们'}
2930	上班族			老子
2930	{'心声', '上班族', '说唱'}		{'明天', '不', '老子'}
2931	据准			吴奇隆
2931	{'来来回回', '据准', '奇迷'}		{'步步惊情', '吴奇隆'}
2932	苏死			吴世勋
2932	{'吴世勋', '冻土', '苏死'}		{'吴世勋'}
2933	jd			奶茶妹妹
2933	{'改成', 'jd', 'zhangzetiancom'}		{'奶茶妹妹', '刘强东', '恋'}
2934	本该			心疼
2934	{'本该', '健康成长', '玩闹'}		{'黄多多', '心疼'}
2935	完全			花儿与少年
2935	{'倒掉', '觉得', '完全'}		{'花儿与少年'}
2936	希斯罗			新闻
2936	{'希斯罗', '启用', '航站楼'}		{'新闻'}
2937	郭峰			我是歌手
2937	{'穿透力', '郭峰', '首恋'}		{'我是歌手', '乐视', 'in'}
2938	这娃分			李玹雨
2938	{'140315', '这娃分', '李玹雨'}		{'李玹雨'}
2939	胖六			春晚
2939	{'胖六', '气馁', '阴晴圆'}		{'春晚'}
2940	宁财神			宁财神
2940	{'万宁', '龙门', '宁财神'}		{'吸毒', '被', '宁财神'}
2941	弄清事实			张翰正
2941	{'只求', '发还', '弄清事实'}		{'能量', '张翰正'}
2942	嘤			刘谦
2942	{'嘤', '傻瓜', '太笨'}		{'刘谦', 'xyif'}
2943	美媒称			马航
2943	{'lostmh370flewonforhoursaftervanishingfromradarreportswallstreetjournal', '美媒称', '失联'}		{'失联', '马航', '飞机'}
2944	呵呵			你
2944	{'资本主义', '肌肤之亲', '呵呵'}		{'知道', '你', '我爸'}
2945	俞灏明			俞灏明
2945	{'王', '美拍', '俞灏明'}		{'美拍', '俞灏明'}
2946	跨不进			宫锁
2946	{'只怨', '看陆毅', '跨不进'}		{'连城', '宫锁'}
2947	灏			一
2947	{'大发', '心碎', '灏'}		{'一', '二分之一', '又'}
2948	秀智			裴秀智
2948	{'秀智', '神儿', '讲秀智'}		{'裴秀智'}
2949	允许			武松
2949	{'允许', '表现', '艺术'}		{'杀嫂', '武松'}
2950	时段			全球中文
2950	{'时段', '排名', '投票'}		{'音乐榜', '上榜', '全球中文'}
2951	软媒			dns
2951	{'软媒', 'dnspod', '之家'}		{'dns', '故障'}
2952	震烂			第
2952	{'震烂', 'lovelylay', '一扫过'}		{'届', '23', '第'}
2953	二硕宇彬			李钟硕
2953	{'不好', '男神们', '二硕宇彬'}		{'在', '李钟硕', '金宇彬'}
2954	白兔			刘诗诗
2954	{'兰', '女王', '白兔'}		{'步步惊情', '刘诗诗'}
2955	风云榜			我是歌手
2955	{'风云榜', '图为', '男歌手'}		{'我是歌手', '张杰'}
2956	愿不愿			华晨宇
2956	{'愿不愿', '愿', '这幅'}		{'华晨宇', '唯一', '24'}
2957	余诚			最炫
2957	{'余诚', '甚', '遂'}		{'最炫', '风', '文言'}
2958	太平			新浪
2958	{'鸟', '太平', '时尚女装'}		{'微', '新浪', '时尚'}
2959	月			黄奕
2959	{'月', '丑事', '明星'}		{'黄奕', '被', '曝'}
2960	bonnenuit			吴亦凡
2960	{'bonnenuit', '妮妮', '晚安'}		{'吴亦凡'}
2961	神萌			羽生
2961	{'截', '骚年', '神萌'}		{'羽生', '结弦'}
2962	艾玛二航			2014chinajoy
2962	{'希宝', '炯炯', '艾玛二航'}		{'孔舒航', '2014chinajoy'}
2963	艾斯			牛鹿
2963	{'艾斯', '传鹿', '吴老大'}		{'牛鹿'}
2964	天利			王俊凯
2964	{'刷点', '天利', '奋战'}		{'王俊凯'}
2965	官皮用			最美
2965	{'全面', '官皮用', '信息量'}		{'最美', '时尚', '剧'}
2966	锅盖			国民
2966	{'我萌', '小四', '锅盖'}		{'郭敬明', '岳母', '国民'}
2967	实图			林允儿
2967	{'实图', '1pcr', '单刷'}		{'林允儿'}
2968	画风			中
2968	{'画风', '人物', '刘海'}		{'费曼', '了', '中'}
2969	出有			全球
2969	{'两对', '照片', '出有'}		{'全球', '大', '帅哥'}
2970	有方			中国好舞蹈
2970	{'有方', '中国好舞蹈', '俊'}		{'中国好舞蹈'}
2971	我家			中饭
2971	{'饭', '姐姐', '我家'}		{'力挺', '金泰妍', '中饭'}
2972	奥莉萌			奥莉
2972	{'甜心', '当然', '奥莉萌'}		{'你', '奥莉', '甜心'}
2973	男神			柯震东
2973	{'男神', '选择', '品行'}		{'房祖名', '吸毒', '柯震东'}
2974	萌收图			林允儿
2974	{'萌收图', 'smtowninseoul', '4ppart2'}		{'林允儿'}
2975	大使			少年
2975	{'少年', '大使', '苏铭'}		{'少年', '强', '中国'}
2976	大通			北京
2976	{'大通', '上汽', '同步进行'}		{'北京', '车展'}
2977	戴娇倩			于
2977	{'正向', '弄清楚', '戴娇倩'}		{'正向', '于', '戴娇倩'}
2978	文章			文章
2978	{'客观存在', '文章', '当成'}		{'出轨', '文章'}
2979	云迪			李云迪
2979	{'云迪', '恶心', '音乐'}		{'李云迪', '被', '黑'}
2980	声称			马航
2980	{'家属', '左右', '声称'}		{'失联', '马航', '飞机'}
2981	张悦轩			爸爸去哪儿
2981	{'后援会', '张悦轩', '张亮'}		{'爸爸去哪儿'}
2982	星徽			来自星星的你
2982	{'星徽', '非凡', '敏锐'}		{'来自星星的你'}
2983	男声版			时间煮雨
2983	{'男声版', 'lullaby', 'top1'}		{'吴亦凡', '时间煮雨'}
2984	俨			搜寻
2984	{'纳吉布', '俨', '珀斯'}		{'370', '马航', '搜寻'}
2985	燕赵			马航
2985	{'看热闹', '镇定', '燕赵'}		{'失联', '马航', '飞机'}
2986	杨阳洋			我们
2986	{'俞承浩', '杨阳洋', '杨文昌'}		{'爱', '都', '我们'}
2987	功底			红豆
2987	{'柳重言', '创作', '功底'}		{'红豆', '柳重言', '作曲'}
2988	公交车			广州
2988	{'违禁品', '公交车', '火团'}		{'公交', '广州', '爆炸'}
2989	依赖症			都敏俊
2989	{'患', '不能自拔', '依赖症'}		{'我', '都敏俊', '救'}
2990	呵呵			尼坤
2990	{'做戏', '呵呵', '看维尼'}		{'恋爱', '尼坤', 'tiffany'}
